Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,group
503,1,0,5,2.728,0.136,control
503,1,0,5,1.852,0.71,control
503,1,0,4,2.338,0.228,control
503,0,0,6,1.167,0.245,control
503,0,0,6,0.591,0.149,control
503,1,1,4,2.325,1.359,control
503,1,0,4,2.783,0.895,control
503,0,0,6,0.883,0.227,control
503,1,0,6,0.687,0.163,control
503,1,0,6,0.788,0.162,control
503,1,0,6,0.806,0.12,control
503,0,0,6,0.602,0.138,control
503,1,0,6,0.524,0.135,control
503,1,1,5,2.802,0.16,control
503,0,1,5,1.318,0.265,control
503,1,1,5,1.359,0.169,control
503,0,0,6,0.936,0.227,control
503,0,0,6,0.645,0.147,control
503,0,0,6,0.491,0.146,control
503,0,0,6,0.567,0.099,control
503,0,0,6,0.578,0.089,control
503,0,0,6,0.659,0.07,control
503,1,1,4,2.57,0.197,control
503,0,0,6,2.166,0.198,control
503,0,0,6,0.739,0.192,control
503,1,0,6,0.528,0.159,control
503,0,0,6,0.494,0.107,control
503,0,0,6,0.512,0.101,control
503,1,0,6,0.577,0.149,control
503,1,1,4,2.506,0.583,control
503,0,0,6,0.831,0.135,control
503,1,0,6,0.646,0.126,control
503,0,0,6,0.563,0.108,control
503,0,0,6,0.624,0.085,control
503,1,0,6,0.65,0.107,control
503,1,0,6,1.042,0.089,control
503,1,0,4,5.123,0.512,control
503,0,0,6,3.91,0.134,control
503,0,0,6,0.714,0.116,control
503,1,0,6,0.785,0.089,control
503,0,0,6,0.644,0.119,control
503,1,1,5,1.696,0.543,control
503,1,0,6,0.896,0.23,control
503,1,1,5,1.704,0.311,control
503,0,0,5,1.202,1.066,control
503,0,0,6,1.019,0.212,control
503,1,0,6,0.612,0.173,control
503,1,0,6,0.595,0.119,control
503,0,0,6,0.601,0.095,control
503,0,0,6,0.643,0.089,control
503,0,0,6,1.158,0.116,control
503,1,1,4,1.418,0.553,control
503,1,0,6,1.389,0.17,control
503,1,0,5,2.877,0.85,control
503,0,0,4,2.109,0.52,control
503,0,0,6,0.778,0.612,control
503,1,0,6,0.697,0.158,control
503,1,1,4,1.907,0.438,control
503,0,0,6,0.666,0.175,control
503,0,0,6,0.596,0.12,control
503,0,0,6,0.492,0.075,control
503,1,0,6,0.543,0.058,control
503,1,0,6,0.578,0.02,control
503,1,0,6,0.956,0.086,control
503,1,1,4,1.393,0.572,control
503,0,0,6,0.835,0.176,control
503,1,0,6,0.663,0.139,control
503,1,1,5,1.935,0.304,control
503,0,0,6,0.75,0.186,control
503,0,0,6,0.643,0.153,control
503,1,0,4,3.096,0.425,control
503,1,0,5,0.96,0.458,control
503,1,0,6,0.708,0.168,control
503,0,0,6,0.849,0.115,control
503,0,0,6,0.585,0.129,control
503,0,0,6,0.548,0.157,control
503,1,0,6,0.677,0.135,control
503,1,1,5,1.472,0.328,control
503,1,1,4,1.323,0.436,control
503,1,1,5,1.236,0.435,control
503,1,1,5,1.518,0.175,control
503,1,0,6,0.807,0.214,control
503,1,0,6,0.67,0.13,control
503,0,0,6,0.951,0.146,control
503,1,0,6,0.677,0.158,control
503,0,1,4,2.347,0.476,control
503,0,1,5,1.303,0.291,control
503,0,0,6,0.846,0.18,control
503,0,0,6,0.845,0.197,control
503,0,0,6,0.668,0.111,control
503,0,0,6,0.579,0.114,control
503,1,0,6,0.702,0.098,control
503,1,0,6,0.71,0.12,control
503,0,0,6,0.604,0.118,control
503,0,0,6,0.734,0.109,control
503,0,0,6,1.106,0.165,control
503,1,1,5,1.729,2.08,control
503,1,0,5,1.039,3.001,control
503,0,0,6,0.938,0.264,control
503,0,0,6,0.627,0.137,control
503,1,0,6,0.593,0.152,control
503,0,0,6,0.888,0.178,control
503,1,1,5,1.518,0.423,control
504,0,0,6,3.038,0.457,control
504,1,1,6,2.317,0.568,control
504,1,0,6,9.053,0.202,control
504,1,1,6,2.473,0.197,control
504,0,0,6,1.666,0.232,control
504,1,1,6,1.742,0.233,control
504,1,1,6,4.97,0.911,control
504,0,0,6,1.495,0.283,control
504,1,0,6,1.077,0.232,control
504,1,1,6,1.5,0.46,control
504,0,0,6,1.19,0.308,control
504,1,1,6,1.602,0.301,control
504,0,0,6,1.205,0.326,control
504,1,1,6,1.539,0.363,control
504,1,1,6,1.954,0.383,control
504,0,0,6,1.088,0.356,control
504,1,1,6,1.409,0.244,control
504,0,0,6,0.996,0.244,control
504,1,1,6,1.163,0.205,control
504,0,1,6,1.178,0.235,control
504,1,1,6,1.49,0.253,control
504,0,0,6,1.085,0.308,control
504,1,1,6,1.041,0.214,control
504,0,1,6,1.346,0.234,control
504,1,1,6,1.17,0.226,control
504,1,1,6,0.838,0.291,control
504,0,0,6,1.043,0.255,control
504,0,0,6,1.184,0.212,control
504,0,0,6,0.737,0.22,control
504,0,0,6,0.692,0.18,control
504,1,1,6,4.519,0.187,control
504,0,0,6,0.705,0.166,control
504,1,1,6,1.318,0.251,control
504,0,0,6,0.692,0.18,control
504,1,1,6,1.108,0.188,control
504,1,1,6,1.535,0.163,control
504,0,0,6,0.715,0.177,control
504,1,1,6,1.169,0.148,control
504,1,1,6,0.954,0.181,control
504,1,1,6,0.995,0.185,control
504,1,1,6,0.859,0.185,control
504,0,0,6,0.781,0.221,control
504,0,0,6,0.704,0.137,control
504,0,1,6,1.524,0.133,control
504,0,0,6,0.682,0.158,control
504,0,0,6,0.636,0.235,control
504,1,1,6,1.987,0.226,control
504,0,0,6,0.725,0.227,control
504,1,1,6,1.348,0.151,control
504,0,0,6,1.469,0.196,control
504,0,0,6,0.693,0.169,control
504,1,0,6,0.804,0.266,control
504,1,1,6,1.192,0.201,control
504,1,0,6,0.969,0.214,control
504,0,0,6,1.076,0.187,control
504,0,1,6,1.143,0.19,control
504,1,0,6,0.635,0.196,control
504,0,0,6,0.677,0.188,control
504,1,0,6,0.697,0.169,control
504,0,0,6,1.441,0.216,control
504,0,0,6,0.826,0.281,control
504,0,0,6,0.708,0.227,control
504,0,0,6,0.675,0.219,control
504,0,1,6,1.309,0.234,control
504,1,1,6,1.041,0.2,control
504,0,1,6,1.948,0.206,control
504,0,0,6,0.664,0.18,control
504,1,0,6,0.888,0.317,control
504,0,0,6,0.801,0.238,control
504,0,0,6,0.626,0.182,control
504,0,0,6,0.761,0.17,control
504,1,1,6,1.301,0.198,control
504,1,1,6,1.018,0.19,control
504,0,0,6,1.104,0.204,control
504,0,0,6,0.655,0.15,control
504,0,1,6,1.15,0.254,control
504,0,1,6,1.35,0.182,control
504,0,0,6,0.757,0.186,control
504,1,0,6,2.525,0.197,control
504,0,0,6,0.719,0.168,control
504,1,0,1,0.668,2.787,control
504,1,1,6,2.693,0.25,control
504,0,1,6,2.457,0.214,control
504,0,0,6,0.969,0.175,control
504,1,1,6,1.14,0.203,control
504,1,1,6,0.981,0.169,control
504,0,0,6,0.769,0.21,control
504,1,1,6,1.377,0.17,control
504,0,1,6,0.869,0.183,control
504,0,1,6,0.84,0.151,control
504,1,1,6,0.94,0.124,control
504,1,0,6,1.153,0.167,control
504,1,0,6,0.919,0.152,control
504,1,1,6,1.053,0.179,control
504,1,1,6,1.141,0.167,control
504,1,1,6,0.805,0.214,control
504,1,1,6,1.127,0.217,control
504,1,1,6,0.984,0.152,control
504,0,0,6,1.57,0.244,control
504,1,1,6,1.062,0.154,control
504,1,1,6,0.825,0.152,control
504,0,0,6,0.918,0.166,control
504,0,0,6,0.825,0.168,control
504,1,0,6,0.73,0.138,control
504,1,1,6,1.001,0.151,control
504,0,0,6,0.774,0.217,control
504,0,1,6,3.77,1.135,control
504,0,1,6,1.687,0.237,control
504,1,0,6,1.302,0.142,control
504,0,0,6,0.791,0.2,control
504,0,0,6,0.677,0.247,control
504,1,0,6,0.647,0.251,control
504,1,1,6,1.006,0.215,control
504,1,1,6,1.224,0.186,control
504,1,1,6,0.916,0.218,control
504,1,1,6,0.861,0.237,control
504,0,0,6,0.926,0.279,control
504,0,0,6,1.075,0.167,control
504,0,1,6,0.972,0.179,control
504,0,1,6,2.119,0.233,control
504,1,1,6,0.883,0.202,control
504,1,1,6,1.054,0.146,control
504,1,1,6,0.823,0.173,control
504,0,0,6,0.883,0.197,control
504,1,1,6,2.403,0.038,control
504,1,1,6,1.026,0.172,control
504,1,0,6,1.701,0.16,control
504,1,1,6,0.978,0.136,control
504,1,1,6,1.044,0.156,control
504,0,0,6,0.789,0.162,control
504,0,0,6,0.647,0.156,control
504,1,0,6,0.559,0.555,control
504,1,0,6,1.224,0.166,control
504,0,0,6,0.846,0.202,control
504,0,0,6,0.682,0.193,control
504,1,1,6,1.025,0.151,control
504,1,0,6,1.499,0.172,control
504,1,0,6,1.805,0.176,control
504,1,1,6,0.933,0.181,control
504,0,0,6,0.743,0.2,control
504,0,0,6,0.855,0.185,control
504,0,0,6,0.739,0.231,control
504,0,0,6,0.646,0.239,control
504,0,0,6,0.669,0.179,control
504,1,1,6,1.04,0.203,control
504,0,0,6,0.708,0.205,control
504,1,1,6,1.055,0.164,control
504,1,1,6,0.984,0.164,control
504,1,1,6,0.968,0.166,control
504,0,0,6,1.079,0.125,control
504,0,1,6,0.959,0.17,control
504,0,0,6,0.906,0.246,control
504,1,0,6,0.727,0.234,control
504,1,1,6,1.069,0.197,control
504,1,0,6,1.003,0.182,control
504,1,0,6,0.804,0.214,control
504,0,0,6,0.76,0.198,control
504,1,1,6,0.956,0.206,control
504,1,0,6,0.991,0.151,control
504,1,1,6,1.374,0.179,control
504,1,1,6,1.185,0.2,control
504,1,1,6,1.046,0.175,control
504,0,0,6,0.637,0.233,control
504,0,0,6,0.98,0.173,control
504,0,1,6,0.957,0.087,control
504,1,1,6,1.407,0.23,control
504,1,0,6,0.977,0.171,control
504,1,1,6,0.891,0.199,control
504,1,0,6,0.958,0.179,control
504,1,1,6,1.45,0.229,control
504,1,0,6,0.971,0.179,control
504,0,0,6,0.793,0.199,control
504,1,1,6,1.143,0.187,control
504,0,0,6,0.697,0.234,control
504,0,0,6,0.892,0.22,control
504,0,0,6,0.683,0.235,control
504,0,0,6,0.616,0.253,control
504,0,1,6,1.042,0.183,control
504,1,0,6,0.651,0.242,control
504,1,1,6,1.104,0.14,control
504,0,0,6,0.707,0.181,control
504,0,0,6,0.75,0.206,control
504,1,0,6,0.946,0.277,control
504,0,0,6,1.125,0.212,control
504,0,0,6,0.825,0.244,control
504,0,0,6,0.628,0.27,control
504,0,0,6,0.807,0.263,control
504,1,1,6,0.949,0.161,control
504,0,0,6,0.791,0.137,control
504,0,0,6,0.662,0.236,control
504,0,0,6,1.017,0.228,control
504,0,1,6,2.693,0.168,control
504,1,1,6,1.092,0.108,control
504,0,0,6,0.819,0.209,control
504,0,0,6,0.591,0.193,control
504,1,0,6,0.693,0.2,control
504,0,0,6,0.747,0.146,control
504,0,0,6,0.837,0.132,control
504,1,0,6,0.809,0.169,control
504,0,0,6,0.945,0.268,control
505,1,1,5,3.373,3.781,control
505,1,0,6,5.412,3.417,control
505,1,0,6,3.756,2.019,control
505,1,0,6,1.262,2.715,control
505,1,1,5,3.156,1.859,control
505,0,0,4,1.524,3.078,control
505,0,0,6,3.077,1.382,control
505,0,0,6,1.463,1.358,control
505,0,0,6,1.439,1.359,control
505,1,1,5,2.197,1.637,control
505,0,0,5,2.291,1.27,control
505,0,1,6,2.218,1.01,control
505,0,1,6,1.652,1.277,control
505,0,1,6,5.286,1.603,control
505,0,0,6,1.956,0.874,control
505,1,1,6,4.097,1.032,control
505,0,0,6,2.585,0.81,control
505,1,1,4,2.587,1.204,control
505,1,1,6,1.96,0.797,control
505,0,0,6,1.206,1.027,control
505,1,1,6,1.383,0.843,control
505,0,1,6,2.39,0.864,control
505,0,0,5,1.513,1.13,control
505,0,0,5,3.8,0.639,control
505,1,0,5,1.204,0.823,control
505,0,1,6,1.43,0.696,control
505,1,0,6,1.514,1.124,control
505,0,1,6,1.22,0.884,control
505,0,0,6,2.131,1.573,control
505,0,1,6,1.438,0.958,control
505,1,1,6,1.136,0.792,control
505,1,1,6,1.188,1.257,control
505,0,0,6,2.053,0.658,control
505,1,1,4,1.445,2.018,control
505,1,1,5,1.169,3.237,control
505,1,1,6,1.335,1.331,control
505,1,1,4,2.051,1.378,control
505,1,1,2,2.356,2.834,control
505,1,1,6,1.278,1.062,control
505,1,1,6,1.283,0.751,control
505,1,1,6,1.039,0.585,control
505,0,0,6,1.395,0.732,control
505,0,0,6,0.985,0.549,control
505,0,1,4,1.38,0.822,control
505,0,0,6,1.333,0.651,control
505,0,1,6,1.273,0.948,control
505,0,0,1,2.456,0.598,control
505,0,1,3,4.596,1.513,control
505,0,0,6,1.513,1.019,control
505,0,0,6,1.161,0.808,control
505,1,1,6,1.433,0.562,control
505,0,1,6,1.585,0.52,control
505,1,1,6,1.029,0.425,control
505,0,0,5,1.316,0.696,control
505,0,0,1,0.968,2.881,control
505,1,1,6,3.267,0.564,control
505,1,1,2,7.603,2.081,control
505,0,1,3,1.177,1.032,control
505,1,1,6,1.912,0.666,control
505,1,1,6,1.132,0.532,control
505,1,1,4,1.532,1.157,control
505,1,1,6,1.133,1.095,control
505,1,1,6,1.325,1.476,control
505,1,1,6,0.948,0.597,control
505,0,1,5,1.149,3.471,control
505,0,1,2,3.464,1.176,control
505,1,1,6,1.848,0.558,control
505,1,1,6,1.189,0.62,control
505,0,1,1,6.173,0.442,control
505,1,1,5,2.034,3.303,control
505,0,1,6,1.653,0.838,control
505,1,0,2,3.04,1.42,control
505,1,1,4,3.319,2.101,control
505,0,1,3,1.321,1.556,control
505,0,0,5,3.49,0.852,control
505,1,1,4,3.659,2.194,control
505,0,1,5,1.348,1.64,control
505,1,1,1,0.887,1.14,control
505,0,0,1,3.975,0.573,control
505,1,1,6,1.631,1.031,control
505,1,1,6,1.408,0.707,control
505,0,1,4,4.224,1.239,control
505,1,1,5,1.407,0.898,control
505,1,1,5,1.272,1.326,control
505,1,1,6,2.119,0.805,control
505,0,0,5,2.063,3.267,control
505,1,1,6,1.732,0.999,control
505,1,1,4,1.387,5.079,control
505,0,1,5,3.259,1.623,control
505,0,1,5,1.89,1.109,control
505,1,1,6,5.348,0.537,control
505,1,1,6,1.44,0.758,control
505,0,0,6,2.493,1.078,control
505,1,1,1,6.341,0.676,control
505,1,1,6,1.935,0.546,control
505,0,1,2,1.879,0.502,control
505,0,1,6,1.646,0.702,control
505,1,1,1,4.047,0.84,control
505,0,1,1,2.129,1.494,control
505,0,0,6,2.1,0.586,control
505,0,1,4,5.662,0.81,control
505,0,1,4,4.355,1.671,control
505,0,1,1,1.646,1.361,control
505,0,1,4,2.203,1.178,control
505,0,1,4,2.942,0.93,control
505,1,1,5,1.497,0.919,control
505,0,1,6,1.966,0.727,control
505,1,1,6,1.446,0.51,control
505,1,1,5,1.625,0.754,control
505,1,1,5,1.673,0.711,control
505,0,0,1,2.393,1.588,control
505,0,0,6,5.071,0.465,control
505,0,1,1,4.747,0.54,control
505,0,1,5,1.92,4.14,control
505,0,0,1,7.766,0.505,control
505,0,1,1,4.973,1.508,control
505,1,1,1,1.157,0.689,control
505,1,1,4,4.764,2.139,control
505,1,1,5,2.453,1.062,control
505,1,1,6,1.437,0.536,control
505,1,1,5,1.147,1.357,control
505,0,0,5,1.85,0.543,control
505,1,1,5,3.157,0.98,control
505,0,1,6,1.829,0.459,control
505,0,1,4,3.029,5.866,control
505,1,1,6,1.926,0.419,control
505,1,1,6,1.154,0.595,control
505,1,1,6,1.364,0.39,control
505,1,1,3,4.336,1.312,control
505,0,1,6,1.975,0.796,control
505,1,1,6,1.427,0.373,control
505,0,0,1,5.061,0.596,control
505,1,0,6,6.039,2.165,control
505,1,1,5,3.061,0.632,control
505,0,1,4,2.655,0.819,control
505,0,1,6,2.505,0.35,control
505,0,1,6,1.558,0.381,control
505,1,0,5,2.731,0.823,control
505,0,0,6,1.909,0.455,control
505,0,0,6,1.335,0.418,control
505,1,1,5,1.504,2.361,control
505,1,1,6,1.274,0.488,control
505,1,1,6,1.005,0.424,control
505,0,1,1,3.612,0.282,control
505,0,1,4,1.13,1.304,control
505,0,1,6,1.201,0.447,control
505,1,0,1,3.062,0.411,control
505,1,0,2,2.211,1.928,control
505,1,0,1,3.463,2.258,control
505,0,0,2,1.574,1.111,control
505,1,1,5,3.278,0.498,control
505,0,0,6,2.037,0.431,control
505,1,1,4,1.85,0.659,control
505,0,0,3,4.069,2.519,control
505,0,0,2,2.767,1.03,control
505,0,1,6,2.439,0.54,control
505,1,1,5,1.678,0.646,control
505,1,1,5,1.224,0.486,control
505,0,1,5,1.505,0.361,control
505,0,0,6,2.518,0.58,control
505,1,0,1,4.058,0.805,control
505,1,1,6,1.684,0.633,control
505,0,0,5,1.927,0.535,control
505,1,0,1,4.071,0.489,control
505,1,1,6,1.665,0.469,control
505,1,0,2,3.2,0.678,control
505,0,1,6,1.578,0.492,control
505,0,0,5,1.381,3.423,control
505,0,0,3,4.522,2.612,control
505,0,1,5,3.149,0.759,control
505,1,0,5,1.709,1.447,control
505,1,0,6,1.942,1.036,control
505,1,0,1,1.059,1.631,control
505,1,1,6,1.623,1.121,control
505,0,0,5,1.328,0.746,control
505,0,0,5,1.527,0.585,control
505,1,1,6,2.649,0.548,control
505,1,1,6,1.151,0.45,control
505,0,1,6,0.982,0.517,control
505,0,1,6,0.809,0.31,control
505,0,1,6,0.773,0.319,control
505,1,0,1,3.135,0.364,control
505,1,1,6,2.023,0.475,control
505,0,1,6,3.665,0.345,control
505,1,1,2,2.727,1.575,control
505,1,0,1,1.779,0.699,control
505,0,1,3,4.064,1.7,control
505,1,1,6,2.194,0.895,control
505,0,0,1,2.36,0.392,control
505,0,0,1,1.282,0.409,control
505,1,1,6,3.778,0.346,control
505,1,1,6,1.204,0.347,control
505,0,0,5,1.614,0.477,control
505,1,1,1,2.914,0.519,control
505,0,1,6,1.267,0.448,control
505,0,0,6,2.489,0.541,control
505,1,1,6,1.459,0.298,control
505,1,1,6,1.531,0.407,control
505,0,1,6,1.089,0.263,control
505,0,1,6,2.119,0.357,control
507,0,1,2,3.037,4.412,control
507,1,1,3,3.011,4.247,control
507,0,1,2,2.677,5.327,control
507,1,0,3,2.274,3.477,control
507,0,0,6,2.243,2.935,control
507,0,0,3,6.8,3.018,control
507,0,0,3,1.577,1.465,control
507,0,0,4,1.557,2.611,control
507,1,1,3,2.64,3.867,control
507,1,1,2,2.566,1.785,control
507,1,1,3,3.279,2.12,control
507,0,1,3,1.776,0.953,control
507,1,1,2,1.24,3.639,control
507,1,1,3,3.183,1.22,control
507,0,1,3,2.771,0.727,control
507,0,1,3,1.108,0.612,control
507,1,1,3,5.534,0.517,control
507,0,1,3,2.12,0.516,control
507,0,0,6,1.632,3.843,control
507,0,0,6,2.621,1.178,control
507,1,1,3,6.533,1.641,control
507,1,1,3,2.405,1.841,control
507,1,0,5,1.681,1.179,control
507,1,0,4,2.986,1.36,control
507,1,1,3,2.339,1.679,control
507,1,0,3,4.587,1.709,control
507,0,0,3,1.623,0.769,control
507,0,0,6,1.486,0.788,control
507,1,0,3,6.021,1.203,control
507,0,0,4,1.599,1.565,control
507,0,0,4,1.651,1.619,control
507,0,1,3,2.465,1.513,control
507,0,0,3,3.54,2.818,control
507,1,1,3,2.567,2.804,control
507,0,0,6,1.87,1.155,control
507,1,1,6,2.16,2.022,control
507,1,1,3,6.252,2.403,control
507,1,1,3,2.293,1.486,control
507,1,1,3,1.508,1.068,control
507,1,1,3,1.917,0.9,control
507,1,1,3,1.493,0.742,control
507,1,1,3,1.727,1.085,control
507,0,0,5,1.945,0.989,control
507,0,0,5,2.123,2.932,control
507,0,0,5,1.442,0.987,control
507,1,1,3,3.198,2.997,control
507,0,0,4,2.108,1.868,control
507,0,1,3,1.975,2.905,control
507,1,1,3,2.412,1.84,control
507,1,0,3,1.96,1.319,control
507,1,1,2,4.776,2.182,control
507,1,0,2,3.371,0.949,control
507,1,1,4,2.138,2.152,control
507,0,0,6,1.762,1.499,control
507,0,1,4,2.165,4.194,control
507,1,0,5,1.903,1.731,control
507,0,1,2,3.776,1.166,control
507,1,1,2,2.594,0.88,control
507,1,1,3,1.722,2.67,control
507,1,0,5,1.505,1.683,control
507,0,1,2,3.976,1.096,control
507,0,0,3,1.636,1.167,control
507,1,1,3,2.648,2.641,control
507,0,1,2,5.075,1.456,control
507,0,0,3,2.286,1.219,control
507,1,1,3,3.19,1.385,control
507,1,1,4,5.064,1.735,control
507,0,1,2,4.646,1.99,control
507,0,0,6,2.421,1.341,control
507,1,1,1,8.751,1.342,control
507,0,0,3,1.944,1.283,control
507,1,0,3,1.43,1.075,control
507,0,1,3,4.142,1.321,control
507,0,0,4,1.869,1.403,control
507,1,1,3,4.545,1.622,control
507,1,1,3,2.142,2.829,control
507,0,0,3,2.756,1.296,control
507,0,1,4,2.058,1.761,control
507,1,1,4,2.132,2.947,control
507,1,1,4,3.887,2.643,control
507,0,1,3,1.576,3.045,control
507,0,1,3,2.69,1.128,control
507,1,0,3,4.916,1.146,control
507,0,0,6,3.396,1.435,control
507,1,0,4,2.221,1.589,control
507,0,0,4,1.435,1.401,control
507,1,1,3,1.94,2.768,control
507,1,1,3,3.24,1.592,control
507,1,1,3,6.403,3.5,control
507,1,1,3,2.288,1.069,control
507,1,0,2,1.71,1.271,control
507,1,0,3,3.693,1.93,control
507,1,0,3,4.31,1.507,control
507,1,1,3,2.597,1.221,control
507,1,1,3,4.687,1.59,control
507,1,0,3,1.602,1.445,control
507,0,0,3,2.299,1.25,control
507,0,1,3,3.736,1.138,control
507,0,0,6,1.94,1.127,control
507,1,0,3,5.482,1.146,control
507,1,1,3,4.069,1.156,control
507,1,1,2,1.876,1.856,control
507,0,1,2,2.669,1.153,control
507,1,1,2,2.428,1.014,control
507,0,1,3,1.895,1.247,control
507,0,1,2,2.34,1.239,control
507,0,1,2,3.628,1.147,control
507,0,0,3,4.054,1.141,control
507,0,0,2,2.576,1.137,control
507,0,1,3,2.611,1.383,control
507,0,1,3,2.536,1.242,control
507,1,1,3,3.206,2.075,control
507,0,1,3,5.853,1.328,control
507,0,0,3,1.767,2.009,control
507,0,0,3,3.767,1.366,control
507,1,1,2,4.16,0.933,control
507,0,1,3,1.967,2.194,control
507,1,1,3,1.967,1.284,control
507,0,1,3,2.158,0.907,control
507,1,1,3,4.063,1.228,control
507,0,1,3,1.682,0.872,control
507,0,0,6,2.372,1.139,control
507,1,1,3,5.504,1.82,control
507,0,0,6,2.18,1.052,control
507,0,0,4,3.655,1.38,control
507,1,0,4,1.524,1.418,control
507,1,1,3,5.517,2.667,control
507,0,0,3,4.922,1.199,control
507,0,0,3,3.113,1.019,control
507,0,1,3,2.492,1.158,control
507,1,1,3,3.874,3.076,control
507,1,1,3,2.647,1.41,control
507,1,1,3,3.644,3.093,control
507,0,0,3,2.676,1.878,control
507,0,0,3,4.931,0.86,control
507,1,1,4,3.89,1.573,control
507,0,0,5,2.999,0.888,control
507,1,1,3,2.419,2.186,control
507,0,0,6,1.996,0.994,control
507,1,0,3,6.972,1.987,control
507,0,1,3,2.853,1.591,control
507,1,0,3,6.302,1.376,control
507,1,1,3,2.486,1.181,control
507,1,1,3,1.914,1.246,control
507,1,0,3,1.852,1.316,control
507,0,0,3,6.251,1.368,control
507,1,0,4,1.696,1.038,control
507,0,0,4,1.811,1.488,control
507,1,1,3,4.577,1.797,control
507,0,1,3,5.658,1.286,control
507,1,1,4,2.835,4.421,control
507,1,1,3,3.743,1.464,control
507,1,1,3,2.148,0.984,control
507,0,1,3,2.127,0.553,control
507,0,0,2,7.46,1.95,control
507,1,1,3,5.578,0.953,control
507,0,1,3,2.133,0.69,control
507,0,0,4,4.356,1.12,control
507,1,1,5,2.526,1.498,control
507,1,1,3,5.173,1.385,control
507,0,1,3,2.502,1.296,control
507,0,1,3,1.832,0.52,control
507,0,0,6,2.364,1.22,control
507,0,0,3,5.327,1.464,control
507,0,0,6,2.67,1.121,control
507,1,1,3,6.38,1.183,control
507,0,0,5,1.689,1.139,control
507,0,0,3,4.633,0.987,control
507,1,0,2,2.803,1.514,control
507,1,1,3,4.746,1.325,control
507,1,1,3,2.02,1.048,control
507,0,1,3,2.623,0.904,control
507,1,1,2,2.017,2.052,control
507,1,1,2,2.961,0.964,control
507,0,0,2,2.029,1.208,control
507,0,0,2,2.701,0.742,control
507,1,1,4,1.618,1.463,control
507,0,1,3,2.762,1.367,control
507,0,1,2,5.937,2.047,control
507,0,1,2,3.664,1.267,control
507,0,1,2,2.641,1.051,control
507,1,1,2,1.629,1.335,control
507,1,1,3,2.335,1.129,control
507,0,1,3,2.677,2.507,control
507,1,1,2,3.537,1.203,control
507,0,0,1,2.198,1.186,control
507,0,0,5,4.131,1.109,control
507,0,0,4,4.083,1.371,control
507,0,1,2,2.488,1.208,control
507,1,1,2,4.657,1.156,control
507,1,0,2,2.691,0.805,control
507,0,1,3,2.463,1.281,control
507,1,1,2,3.12,1.721,control
507,0,0,6,2.935,1.546,control
507,0,0,1,6.712,0.957,control
507,1,0,1,7.244,1.795,control
507,1,0,2,1.943,1.466,control
507,1,1,2,1.944,1.208,control
507,1,1,2,2.212,1.192,control
507,0,0,3,2.915,1.468,control
508,1,1,2,2.89,3.223,control
508,1,1,2,3.273,0.565,control
508,0,1,5,15.803,0.797,control
508,1,0,5,2.165,0.938,control
508,0,0,6,1.3,0.492,control
508,0,0,6,1.188,0.692,control
508,0,1,1,2.241,1.187,control
508,1,1,6,8.608,0.529,control
508,0,1,5,3.927,0.47,control
508,0,0,6,1.265,0.518,control
508,0,0,6,4.13,0.506,control
508,0,0,6,1.408,0.402,control
508,1,0,4,3.085,0.669,control
508,0,1,4,2.429,0.558,control
508,0,1,3,4.982,0.488,control
